number,latitude,longitude,time,step,surface,valid_time,u10,v10,t2m,cape,msl,sp,tcc,depthBelowLandLayer,swvl1
5,20.5,11.0,2024-01-01,0 days,0.0,2024-01-01,-1.1051226,-3.447999,286.20532,0.0,101992.31,96774.81,0.2799086,0.0,5.5700075e-06
5,20.5,11.5,2024-01-01,0 days,0.0,2024-01-01,-1.5143023,-3.4611826,286.55103,0.0,101977.94,96830.81,0.28895706,0.0,5.5700075e-06
5,20.5,12.0,2024-01-01,0 days,0.0,2024-01-01,-2.0245562,-3.4978037,286.88696,0.0,101963.94,96776.81,0.2907881,0.0,5.5700075e-06
5,20.5,12.5,2024-01-01,0 days,0.0,2024-01-01,-2.4957476,-3.9182138,287.03735,0.0,101952.81,96553.81,0.3091902,0.0,5.5700075e-06
5,20.5,13.0,2024-01-01,0 days,0.0,2024-01-01,-2.4933062,-4.634034,287.0647,0.0,101951.94,96014.81,0.3354048,0.0,5.5700075e-06
5,20.5,13.5,2024-01-01,0 days,0.0,2024-01-01,-1.3302202,-5.0290537,286.92798,0.0,101950.31,95984.81,0.3423018,0.0,5.5700075e-06
5,20.5,14.0,2024-01-01,0 days,0.0,2024-01-01,-0.6925249,-4.937745,287.00806,0.0,101921.94,96571.81,0.31421036,0.0,5.5700075e-06
5,20.5,14.5,2024-01-01,0 days,0.0,2024-01-01,-0.27309132,-4.489991,287.07837,0.0,101889.94,96315.81,0.30442947,0.0,5.5700075e-06
5,20.5,15.0,2024-01-01,0 days,0.0,2024-01-01,-0.3150835,-3.3425303,287.17407,0.0,101850.31,96095.81,0.29077286,0.0,5.5700075e-06
5,20.5,15.5,2024-01-01,0 days,0.0,2024-01-01,-0.8512163,-2.1262217,286.93384,0.0,101819.94,95181.81,0.27284378,0.0,5.5700075e-06
5,20.5,16.0,2024-01-01,0 days,0.0,2024-01-01,-1.6539507,-1.779542,286.40063,0.0,101817.94,93634.81,0.25912613,0.0,5.5700075e-06
5,20.5,16.5,2024-01-01,0 days,0.0,2024-01-01,-2.1368608,-2.1584482,285.71704,0.0,101853.69,90988.81,0.2486586,0.0,0.0024317175
5,20.5,17.0,2024-01-01,0 days,0.0,2024-01-01,-1.6051226,-2.2307138,285.135,0.0,101913.69,87429.81,0.23841995,0.0,0.0058344277
5,20.5,17.5,2024-01-01,0 days,0.0,2024-01-01,-0.27797413,-1.6999521,285.05493,0.0,101961.19,85956.81,0.239366,0.0,0.0007074743
5,20.5,18.0,2024-01-01,0 days,0.0,2024-01-01,-1.4810991,-1.3088388,283.9475,0.0,101991.69,86067.81,0.23878616,0.0,3.6087586e-05
5,20.5,18.5,2024-01-01,0 days,0.0,2024-01-01,-0.90248585,-0.68383884,282.73462,0.0,102152.94,84155.81,0.23704666,0.0,0.0007074743
5,20.5,19.0,2024-01-01,0 days,0.0,2024-01-01,0.89487743,-1.3835459,282.79517,0.0,102158.19,89226.81,0.24209732,0.0,0.00018867548
5,20.5,19.5,2024-01-01,0 days,0.0,2024-01-01,0.024760246,-2.991456,283.32056,0.0,102139.19,93931.81,0.23516983,0.0,5.5700075e-06
5,20.5,20.0,2024-01-01,0 days,0.0,2024-01-01,-1.2730913,-3.895753,283.0686,0.0,102125.19,94957.81,0.21699661,0.0,5.5700075e-06
5,20.0,10.0,2024-01-01,0 days,0.0,2024-01-01,-0.03188038,-2.8654795,285.1272,0.0,102009.69,95808.81,0.2636885,0.0,5.5700075e-06
5,20.0,10.5,2024-01-01,0 days,0.0,2024-01-01,-0.32387257,-3.2106943,285.51782,0.0,101982.69,96523.81,0.2706465,0.0,5.5700075e-06
5,20.0,11.0,2024-01-01,0 days,0.0,2024-01-01,-0.71791553,-3.395753,285.96313,0.0,101961.19,96919.81,0.26840347,0.0,5.5700075e-06
5,20.0,11.5,2024-01-01,0 days,0.0,2024-01-01,-1.2535601,-3.4313974,286.51978,0.0,101945.06,97039.81,0.26181167,0.0,5.5700075e-06
5,20.0,12.0,2024-01-01,0 days,0.0,2024-01-01,-1.8053179,-3.427003,286.96118,0.0,101934.44,96946.81,0.26966995,0.0,5.5700075e-06
5,20.0,12.5,2024-01-01,0 days,0.0,2024-01-01,-2.1261187,-3.5324717,287.16235,0.0,101926.94,96803.81,0.28515762,0.0,5.5700075e-06
5,20.0,13.0,2024-01-01,0 days,0.0,2024-01-01,-1.979146,-3.986085,287.02563,0.0,101919.19,96519.81,0.2986769,0.0,5.5700075e-06
5,20.0,13.5,2024-01-01,0 days,0.0,2024-01-01,-1.0211382,-4.4572763,286.7815,0.0,101907.69,96480.81,0.29724258,0.0,5.5700075e-06
5,20.0,14.0,2024-01-01,0 days,0.0,2024-01-01,-0.37563038,-4.2106943,286.69165,0.0,101885.44,96647.81,0.28318924,0.0,5.5700075e-06
5,20.0,14.5,2024-01-01,0 days,0.0,2024-01-01,0.25571728,-3.5769053,286.51,0.0,101856.69,96381.81,0.2725386,0.0,5.5700075e-06
5,20.0,15.0,2024-01-01,0 days,0.0,2024-01-01,0.6380415,-2.6560068,286.11743,0.0,101835.44,95977.81,0.26121658,0.0,5.5700075e-06
5,20.0,15.5,2024-01-01,0 days,0.0,2024-01-01,0.7142134,-1.6335459,285.71704,0.0,101814.81,95132.81,0.24443191,0.0,0.010732499
5,20.0,16.0,2024-01-01,0 days,0.0,2024-01-01,0.44321728,-0.8645029,285.83423,0.0,101803.19,94830.81,0.21920913,0.0,0.010732499
5,20.0,16.5,2024-01-01,0 days,0.0,2024-01-01,-0.33217335,-0.5910654,286.2776,0.0,101815.94,94002.81,0.20221084,0.0,0.00079902704
5,20.0,17.0,2024-01-01,0 days,0.0,2024-01-01,-1.0357866,-0.5495615,287.61157,0.0,101840.44,92588.81,0.20773453,0.0,0.00079902704
5,20.0,17.5,2024-01-01,0 days,0.0,2024-01-01,-0.45424366,-0.83520603,289.2483,0.0,101866.81,91192.81,0.2088942,0.0,5.5700075e-06
5,20.0,18.0,2024-01-01,0 days,0.0,2024-01-01,-1.4742632,-1.4968271,285.9397,0.0,101895.81,89046.81,0.21891922,0.0,5.5700075e-06
5,20.0,18.5,2024-01-01,0 days,0.0,2024-01-01,-1.3902788,-1.9089365,283.13696,0.0,102075.06,85393.81,0.21634048,0.0,0.021489944
5,20.0,19.0,2024-01-01,0 days,0.0,2024-01-01,0.04917431,-3.005128,283.7483,0.0,102107.69,89779.81,0.21321243,0.0,0.005376664
5,20.0,19.5,2024-01-01,0 days,0.0,2024-01-01,-0.5074663,-4.2043467,284.50024,0.0,102093.31,94351.81,0.1973738,0.0,5.5700075e-06
5,20.0,20.0,2024-01-01,0 days,0.0,2024-01-01,-1.6685991,-4.60962,284.3147,0.0,102078.69,95517.81,0.18773025,0.0,5.5700075e-06
6,30.0,10.0,2024-01-01,0 days,0.0,2024-01-01,-0.43234444,0.68228817,282.60107,0.0,102421.0,97776.75,0.29252267,0.0,0.0023397796
6,30.0,10.5,2024-01-01,0 days,0.0,2024-01-01,-0.4284382,0.42447567,282.2964,0.0,102429.125,96690.75,0.2925532,0.0,0.0029348724
6,30.0,11.0,2024-01-01,0 days,0.0,2024-01-01,-0.042207718,0.10806942,281.9624,0.0625,102434.25,95767.75,0.30788827,0.0,0.0044149747
6,30.0,11.5,2024-01-01,0 days,0.0,2024-01-01,0.40652275,-0.13509464,282.05615,0.4375,102435.5,95248.75,0.32838082,0.0,0.0034231537
6,30.0,12.0,2024-01-01,0 days,0.0,2024-01-01,0.8039837,-0.28646183,282.46045,1.3125,102433.0,95079.75,0.3432734,0.0,3.5702484e-05
6,30.0,12.5,2024-01-01,0 days,0.0,2024-01-01,1.1340618,-0.38802433,282.68896,2.5625,102427.25,94927.75,0.34032845,0.0,8.147885e-05
6,30.0,13.0,2024-01-01,0 days,0.0,2024-01-01,1.6697063,-0.39876652,283.13037,3.0,102415.25,95190.75,0.3275416,0.0,0.00018829037
6,30.0,13.5,2024-01-01,0 days,0.0,2024-01-01,1.9045696,-0.34847355,283.69678,2.8125,102399.5,96013.75,0.29916024,0.0,-1.00738835e-05
6,30.0,14.0,2024-01-01,0 days,0.0,2024-01-01,2.0710735,-0.26693058,284.31592,2.25,102381.25,96985.75,0.2778895,0.0,0.0005545013
6,30.0,14.5,2024-01-01,0 days,0.0,2024-01-01,2.1902142,-0.15071964,284.86865,1.25,102362.25,97945.75,0.2660029,0.0,0.0011190765
6,30.0,15.0,2024-01-01,0 days,0.0,2024-01-01,2.294218,0.04947567,285.23584,0.875,102342.75,98904.75,0.264889,0.0,0.0001577728
6,30.0,15.5,2024-01-01,0 days,0.0,2024-01-01,1.8074017,0.24088192,285.1089,0.9375,102326.375,99470.75,0.28350472,0.0,0.0071615567
6,30.0,16.0,2024-01-01,0 days,0.0,2024-01-01,1.8244915,0.2882452,284.90186,0.9375,102313.875,99039.75,0.29415536,0.0,0.009923398
6,30.0,16.5,2024-01-01,0 days,0.0,2024-01-01,2.2204876,0.21646786,284.78076,0.75,102298.0,98759.75,0.29412484,0.0,0.011632382
6,30.0,17.0,2024-01-01,0 days,0.0,2024-01-01,2.5940228,0.110510826,284.67725,0.4375,102279.125,99126.75,0.28945565,0.0,0.013631283
6,30.0,17.5,2024-01-01,0 days,0.0,2024-01-01,2.4089642,0.12760067,284.45654,0.4375,102264.625,99704.75,0.28707528,0.0,0.011723935
6,30.0,18.0,2024-01-01,0 days,0.0,2024-01-01,2.6721478,0.20914364,284.60303,1.0625,102247.125,99685.75,0.28524423,0.0,0.012151181
6,30.0,18.5,2024-01-01,0 days,0.0,2024-01-01,2.8562298,0.027503014,285.3042,2.125,102224.25,100476.75,0.3041041,0.0,0.019383848
6,30.0,19.0,2024-01-01,0 days,0.0,2024-01-01,2.6711712,-0.100914955,285.66748,3.125,102203.875,101373.75,0.3256495,0.0,0.02640289
6,30.0,19.5,2024-01-01,0 days,0.0,2024-01-01,2.241972,-0.08040714,285.47803,3.5,102188.75,101866.75,0.33065438,0.0,0.024983823
6,30.0,20.0,2024-01-01,0 days,0.0,2024-01-01,1.9768353,0.026526451,285.16357,1.9375,102177.375,101916.75,0.29912972,0.0,0.0075582853
6,29.5,10.0,2024-01-01,0 days,0.0,2024-01-01,-0.3600788,0.7672491,282.35303,0.0,102428.75,96089.75,0.27105355,0.0,0.002019345
6,29.5,10.5,2024-01-01,0 days,0.0,2024-01-01,-0.17599678,0.49869442,282.07568,0.0,102433.5,95603.75,0.27312875,0.0,0.0011648529
6,29.5,11.0,2024-01-01,0 days,0.0,2024-01-01,0.016874313,0.18619442,281.91162,0.0625,102436.125,95197.75,0.27904916,0.0,0.0011953705
6,29.5,11.5,2024-01-01,0 days,0.0,2024-01-01,0.24831963,-0.021325111,282.05225,0.375,102435.875,94968.75,0.28881478,0.0,0.0027365081
6,29.5,12.0,2024-01-01,0 days,0.0,2024-01-01,0.49490166,-0.14046574,282.31592,1.125,102433.625,94956.75,0.296551,0.0,5.1849056e-06
6,29.5,12.5,2024-01-01,0 days,0.0,2024-01-01,0.70388603,-0.316247,282.5171,2.0,102428.125,95020.75,0.30611825,0.0,0.0006002777
6,29.5,13.0,2024-01-01,0 days,0.0,2024-01-01,1.0432415,-0.42366886,282.8003,2.25,102419.25,95218.75,0.31362557,0.0,0.0005697601
6,29.5,13.5,2024-01-01,0 days,0.0,2024-01-01,1.4026165,-0.4275751,283.26318,2.75,102405.875,95755.75,0.3126185,0.0,0.00034087826
6,29.5,14.0,2024-01-01,0 days,0.0,2024-01-01,1.6428509,-0.3494501,283.82568,2.75,102390.625,96477.75,0.29565072,0.0,3.5702484e-05
6,29.5,14.5,2024-01-01,0 days,0.0,2024-01-01,1.707304,-0.20882511,284.31787,1.8125,102376.25,97143.75,0.2672541,0.0,-0.00033050845
6,29.5,15.0,2024-01-01,0 days,0.0,2024-01-01,1.8694134,0.03385067,284.56592,1.5,102362.0,97587.75,0.2723658,0.0,0.00049346616
6,29.5,15.5,2024-01-01,0 days,0.0,2024-01-01,1.6262493,0.06265926,284.62256,1.25,102346.625,98265.75,0.2750666,0.0,0.001882016
6,29.5,16.0,2024-01-01,0 days,0.0,2024-01-01,1.5578899,-0.14632511,284.07373,1.0625,102336.625,98000.75,0.2847407,0.0,0.004552304
6,29.5,16.5,2024-01-01,0 days,0.0,2024-01-01,1.8547649,-0.4070673,283.88623,0.625,102320.5,97893.75,0.280926,0.0,0.006261288
6,29.5,17.0,2024-01-01,0 days,0.0,2024-01-01,2.0583782,-0.547204,284.09912,0.25,102301.0,98415.75,0.27138925,0.0,0.007924496
6,29.5,17.5,2024-01-01,0 days,0.0,2024-01-01,1.907011,-0.4930048,284.39014,0.125,102285.0,99180.75,0.26975656,0.0,0.009572445
6,29.5,18.0,2024-01-01,0 days,0.0,2024-01-01,2.1369915,-0.39095402,284.47217,0.375,102273.875,98828.75,0.27857614,0.0,0.0089163175
6,29.5,18.5,2024-01-01,0 days,0.0,2024-01-01,2.6052532,-0.4280634,284.81592,1.25,102248.875,99456.75,0.27135873,0.0,0.005422055
6,29.5,19.0,2024-01-01,0 days,0.0,2024-01-01,2.4856243,-0.24202824,284.8667,2.0625,102227.625,100523.75,0.2691462,0.0,0.00850433
6,29.5,19.5,2024-01-01,0 days,0.0,2024-01-01,2.2561321,0.009436607,284.8745,2.0625,102210.25,101179.75,0.25783944,0.0,0.0076956144
6,29.5,20.0,2024-01-01,0 days,0.0,2024-01-01,2.1155071,0.20328426,285.01904,1.5625,102194.75,101476.75,0.24489999,0.0,0.003392636
6,29.0,10.0,2024-01-01,0 days,0.0,2024-01-01,-0.61447334,-0.065758705,281.91943,0.0,102429.75,94885.75,0.24064279,0.0,0.00021880795
6,29.0,10.5,2024-01-01,0 days,0.0,2024-01-01,-0.36496162,-0.29866886,281.7827,0.0,102432.25,94702.75,0.23080087,0.0,-2.5332673e-05
6,29.0,11.0,2024-01-01,0 days,0.0,2024-01-01,-0.23898506,-0.5242548,281.81982,0.0625,102431.875,94725.75,0.22011971,0.0,6.622006e-05
6,29.0,11.5,2024-01-01,0 days,0.0,2024-01-01,-0.10666084,-0.7405634,282.00342,0.375,102430.25,94674.75,0.22405648,0.0,0.0002951019
6,29.0,12.0,2024-01-01,0 days,0.0,2024-01-01,0.08669853,-0.98421574,282.38037,0.8125,102425.25,94759.75,0.2753718,0.0,0.00076812436
6,29.0,12.5,2024-01-01,0 days,0.0,2024-01-01,0.19607353,-0.9358759,282.73193,1.5625,102417.5,95050.75,0.2845118,0.0,0.0009970062
6,29.0,13.0,2024-01-01,0 days,0.0,2024-01-01,0.394804,-0.78890324,282.94092,1.9375,102411.125,95176.75,0.29493356,0.0,0.0008291595
6,29.0,13.5,2024-01-01,0 days,0.0,2024-01-01,0.7849407,-0.5188837,283.3042,2.1875,102404.625,95435.75,0.28976083,0.0,0.0002798431
6,29.0,14.0,2024-01-01,0 days,0.0,2024-01-01,1.1120892,-0.3938837,283.8081,2.25,102394.0,95958.75,0.27898812,0.0,-0.00011688541
6,29.0,14.5,2024-01-01,0 days,0.0,2024-01-01,1.1955853,-0.43245792,284.17334,2.25,102383.625,96399.75,0.29087472,0.0,3.5702484e-05
6,29.0,15.0,2024-01-01,0 days,0.0,2024-01-01,1.2561321,-0.363122,284.19482,1.9375,102373.5,96450.75,0.29819894,0.0,0.0004476898
6,29.0,15.5,2024-01-01,0 days,0.0,2024-01-01,1.3303509,-0.253747,284.55225,1.4375,102359.25,97027.75,0.27570748,0.0,0.0012564056
6,29.0,16.0,2024-01-01,0 days,0.0,2024-01-01,1.5359173,-0.35970402,284.2495,0.8125,102344.5,97566.75,0.26571298,0.0,0.0029806488
6,29.0,16.5,2024-01-01,0 days,0.0,2024-01-01,1.8054485,-0.5066767,284.07178,0.375,102327.5,97989.75,0.25840402,0.0,0.0036672943
6,29.0,17.0,2024-01-01,0 days,0.0,2024-01-01,1.8391399,-0.4876337,284.10693,0.1875,102309.75,98813.75,0.25384164,0.0,0.0042166105
6,29.0,17.5,2024-01-01,0 days,0.0,2024-01-01,1.5910931,-0.39827824,284.17334,0.3125,102295.0,99464.75,0.25902963,0.0,0.006337582
6,29.0,18.0,2024-01-01,0 days,0.0,2024-01-01,1.6418743,-0.59896183,284.33154,0.875,102280.625,99158.75,0.24885201,0.0,0.008748471
6,29.0,18.5,2024-01-01,0 days,0.0,2024-01-01,2.1125774,-0.5887079,284.40576,1.0625,102258.875,99703.75,0.22950387,0.0,0.009557187
6,29.0,19.0,2024-01-01,0 days,0.0,2024-01-01,2.0969524,-0.2532587,284.53467,1.625,102240.75,100505.75,0.24758554,0.0,0.015126645
6,29.0,19.5,2024-01-01,0 days,0.0,2024-01-01,1.9978313,0.110510826,284.36084,1.875,102227.375,100745.75,0.24909616,0.0,0.017827451
6,29.0,20.0,2024-01-01,0 days,0.0,2024-01-01,1.9514446,0.31265926,284.33154,1.5625,102213.625,100802.75,0.23530221,0.0,0.012837826
6,28.5,10.0,2024-01-01,0 days,0.0,2024-01-01,-1.0827351,-0.90560246,282.0835,0.0,102414.0,95049.75,0.19221139,0.0,5.1849056e-06
6,28.5,10.5,2024-01-01,0 days,0.0,2024-01-01,-0.81173897,-0.9827509,281.6128,0.0,102415.75,95138.75,0.1795466,0.0,-1.00738835e-05
6,28.5,11.0,2024-01-01,0 days,0.0,2024-01-01,-0.65109444,-1.1267939,281.47217,0.0625,102414.75,95234.75,0.17300057,0.0,8.147885e-05
6,28.5,11.5,2024-01-01,0 days,0.0,2024-01-01,-0.3346882,-1.168786,281.72412,0.25,102409.875,95616.75,0.18740487,0.0,0.00020354916
6,28.5,12.0,2024-01-01,0 days,0.0,2024-01-01,-0.1466999,-1.2679071,282.27295,0.75,102403.125,96102.75,0.21848702,0.0,0.0006002777
6,28.5,12.5,2024-01-01,0 days,0.0,2024-01-01,-0.2795124,-1.113122,282.9585,1.0625,102397.375,96408.75,0.23255563,0.0,0.0005850189
6,28.5,13.0,2024-01-01,0 days,0.0,2024-01-01,-0.4880085,-0.97640324,283.2495,1.75,102397.375,95730.75,0.2555201,0.0,0.0003103607
6,28.5,13.5,2024-01-01,0 days,0.0,2024-01-01,-0.09836006,-0.7996454,283.4253,2.125,102394.125,95536.75,0.2587855,0.0,-7.110904e-05
6,28.5,14.0,2024-01-01,0 days,0.0,2024-01-01,0.54763603,-0.8470087,283.4214,2.3125,102389.875,95326.75,0.2600062,0.0,-0.00011688541
6,28.5,14.5,2024-01-01,0 days,0.0,2024-01-01,0.894804,-0.92171574,283.63623,2.25,102379.0,95796.75,0.2618525,0.0,3.5702484e-05
6,28.5,15.0,2024-01-01,0 days,0.0,2024-01-01,0.8186321,-1.0183954,283.91943,1.1875,102369.75,96198.75,0.25799203,0.0,0.00021880795
6,28.5,15.5,2024-01-01,0 days,0.0,2024-01-01,0.7824993,-0.7327509,283.75537,0.9375,102364.25,96229.75,0.25417733,0.0,0.0008596771
6,28.5,16.0,2024-01-01,0 days,0.0,2024-01-01,1.094511,-0.5223017,283.66357,0.5625,102351.875,96650.75,0.25054574,0.0,0.002171933
6,28.5,16.5,2024-01-01,0 days,0.0,2024-01-01,1.5959759,-0.060875893,284.01318,0.4375,102338.75,97314.75,0.25510812,0.0,0.0020346039
6,28.5,17.0,2024-01-01,0 days,0.0,2024-01-01,1.7532024,0.1085577,284.2749,0.375,102322.125,98173.75,0.25494027,0.0,0.002248227
6,28.5,17.5,2024-01-01,0 days,0.0,2024-01-01,1.8391399,0.094397545,284.6421,0.8125,102305.25,98940.75,0.25465035,0.0,0.0024313324
6,28.5,18.0,2024-01-01,0 days,0.0,2024-01-01,1.8752728,-0.21810246,284.57568,1.5,102287.25,99165.75,0.23931527,0.0,0.004384457
6,28.5,18.5,2024-01-01,0 days,0.0,2024-01-01,2.0271282,-0.20296574,284.51904,1.8125,102268.5,99698.75,0.23115182,0.0,0.0027822845
6,28.5,19.0,2024-01-01,0 days,0.0,2024-01-01,1.8283978,-0.039391518,284.34717,2.0,102254.375,99993.75,0.2266047,0.0,0.0072683683
6,28.5,19.5,2024-01-01,0 days,0.0,2024-01-01,1.7243938,0.18814754,284.06396,1.9375,102241.25,100178.75,0.22576547,0.0,0.008305966
6,28.5,20.0,2024-01-01,0 days,0.0,2024-01-01,1.7756634,0.090491295,283.84717,1.375,102228.5,100131.75,0.22141671,0.0,0.008183896
6,28.0,10.0,2024-01-01,0 days,0.0,2024-01-01,-1.5075397,-1.1111689,282.0874,0.0,102390.375,95989.75,0.18221688,0.0,5.1849056e-06
6,28.0,10.5,2024-01-01,0 days,0.0,2024-01-01,-1.2594929,-1.1590204,281.69092,0.0,102392.25,96025.75,0.16552377,0.0,-1.00738835e-05
6,28.0,11.0,2024-01-01,0 days,0.0,2024-01-01,-1.0324421,-1.000329,281.59326,0.0625,102392.75,95892.75,0.15554452,0.0,0.0049948087
6,28.0,11.5,2024-01-01,0 days,0.0,2024-01-01,-0.65304756,-0.9612665,281.80615,0.25,102390.0,96104.75,0.17319894,0.0,0.00977081
6,28.0,12.0,2024-01-01,0 days,0.0,2024-01-01,-0.28634834,-0.8777704,282.08154,0.5625,102384.625,96513.75,0.17602181,0.0,0.0063680997
6,28.0,12.5,2024-01-01,0 days,0.0,2024-01-01,-0.42209053,-0.8313837,282.59912,3.625,102378.875,96844.75,0.20190072,0.0,0.011418759
6,28.0,13.0,2024-01-01,0 days,0.0,2024-01-01,-0.6232624,-0.8831415,283.14404,4.0625,102377.25,96419.75,0.2180903,0.0,0.0058035245
6,28.0,13.5,2024-01-01,0 days,0.0,2024-01-01,-0.5212116,-1.3113642,283.76318,2.375,102374.125,96174.75,0.22646737,0.0,-0.00019317935
6,28.0,14.0,2024-01-01,0 days,0.0,2024-01-01,0.061307907,-1.4402704,283.86475,2.0,102369.25,96053.75,0.22820687,0.0,-0.0002694733
6,28.0,14.5,2024-01-01,0 days,0.0,2024-01-01,0.3869915,-1.3929071,283.79443,1.3125,102365.0,96409.75,0.227566,0.0,-4.059146e-05
6,28.0,15.0,2024-01-01,0 days,0.0,2024-01-01,0.31619072,-1.3450556,283.78857,0.4375,102358.25,96824.75,0.2144587,0.0,5.1849056e-06
6,28.0,15.5,2024-01-01,0 days,0.0,2024-01-01,0.1628704,-1.0725946,283.32373,0.375,102355.625,96570.75,0.21711373,0.0,0.00038665463
6,28.0,16.0,2024-01-01,0 days,0.0,2024-01-01,0.22488213,-0.6512079,282.7495,0.375,102356.625,95903.75,0.22774911,0.0,0.012013852
6,28.0,16.5,2024-01-01,0 days,0.0,2024-01-01,0.7380657,-0.17708683,283.0952,0.3125,102345.875,96297.75,0.23406625,0.0,0.01001495
6,28.0,17.0,2024-01-01,0 days,0.0,2024-01-01,1.4870892,0.1451788,283.62256,0.4375,102340.0,95988.75,0.2403071,0.0,0.006932675
6,28.0,17.5,2024-01-01,0 days,0.0,2024-01-01,1.8987103,0.110022545,283.96436,0.8125,102324.375,96517.75,0.23710275,0.0,0.0108694425
6,28.0,18.0,2024-01-01,0 days,0.0,2024-01-01,2.1853313,-0.2298212,284.70068,1.3125,102297.75,98003.75,0.23504281,0.0,0.002309262
6,28.0,18.5,2024-01-01,0 days,0.0,2024-01-01,1.863554,-0.28841496,284.62842,2.0625,102277.625,99121.75,0.2421534,0.0,0.00092071225
6,28.0,19.0,2024-01-01,0 days,0.0,2024-01-01,1.6623821,-0.19759464,284.40967,2.125,102263.375,99450.75,0.2359736,0.0,0.0030111664
6,28.0,19.5,2024-01-01,0 days,0.0,2024-01-01,1.5256634,-0.18148136,284.13232,1.75,102250.25,99798.75,0.21847177,0.0,0.0027365081
6,28.0,20.0,2024-01-01,0 days,0.0,2024-01-01,1.5779095,-0.26497746,283.97998,1.1875,102237.25,99835.75,0.2124598,0.0,0.0035910003
6,27.5,10.0,2024-01-01,0 days,0.0,2024-01-01,-1.5373249,-0.6492548,282.8706,0.0,102367.0,96424.75,0.1935389,0.0,-1.00738835e-05
6,27.5,10.5,2024-01-01,0 days,0.0,2024-01-01,-1.4660358,-0.65560246,282.52295,0.0,102371.375,96353.75,0.18575692,0.0,-0.00033050845
6,27.5,11.0,2024-01-01,0 days,0.0,2024-01-01,-1.2409382,-0.50765324,282.41748,0.0625,102372.125,96216.75,0.17649484,0.0,0.0046591153
6,27.5,11.5,2024-01-01,0 days,0.0,2024-01-01,-0.8454304,-0.5950556,282.1577,0.125,102373.25,96128.75,0.1643641,0.0,0.012990414
6,27.5,12.0,2024-01-01,0 days,0.0,2024-01-01,-0.40353584,-0.5525751,282.1753,0.375,102369.75,96418.75,0.16604257,0.0,0.013127743
6,27.5,12.5,2024-01-01,0 days,0.0,2024-01-01,-0.39621162,-0.54915714,282.3706,2.6875,102365.0,96761.75,0.18174386,0.0,0.010808407
6,27.5,13.0,2024-01-01,0 days,0.0,2024-01-01,-0.35568428,-0.6497431,282.62842,2.9375,102361.875,97022.75,0.17206979,0.0,0.013646542
6,27.5,13.5,2024-01-01,0 days,0.0,2024-01-01,-0.2668171,-1.0691767,283.2495,1.375,102358.625,96805.75,0.1804316,0.0,0.007588803
6,27.5,14.0,2024-01-01,0 days,0.0,2024-01-01,-0.32003975,-1.2303095,283.60498,1.125,102354.0,97002.75,0.18778634,0.0,0.002889096
6,27.5,14.5,2024-01-01,0 days,0.0,2024-01-01,-0.12179756,-1.2049189,283.59717,0.4375,102350.25,97234.75,0.1876185,0.0,0.0005545013
6,27.5,15.0,2024-01-01,0 days,0.0,2024-01-01,-0.13937569,-1.2351923,283.63037,0.0625,102347.5,97180.75,0.18270516,0.0,-1.00738835e-05
6,27.5,15.5,2024-01-01,0 days,0.0,2024-01-01,-0.34396553,-1.2786493,283.34717,0.0625,102346.375,96779.75,0.19263864,0.0,3.5702484e-05
6,27.5,16.0,2024-01-01,0 days,0.0,2024-01-01,-0.38058662,-0.9905634,282.82178,0.125,102347.75,96093.75,0.20495248,0.0,0.008458554
6,27.5,16.5,2024-01-01,0 days,0.0,2024-01-01,-0.28146553,-0.9900751,282.45068,0.1875,102353.5,94833.75,0.21595407,0.0,0.00938934
6,27.5,17.0,2024-01-01,0 days,0.0,2024-01-01,0.45876884,-0.68685246,282.937,0.3125,102348.0,94480.75,0.22192025,0.0,0.0068716398
6,27.5,17.5,2024-01-01,0 days,0.0,2024-01-01,1.5393353,-0.6883173,283.37842,0.4375,102337.375,94604.75,0.22251534,0.0,0.010335385
6,27.5,18.0,2024-01-01,0 days,0.0,2024-01-01,2.0574017,-0.87728214,284.771,0.625,102304.125,96692.75,0.22423959,0.0,0.0008901947
6,27.5,18.5,2024-01-01,0 days,0.0,2024-01-01,1.6277142,-0.81429386,284.78857,1.4375,102282.375,98325.75,0.23766732,0.0,0.0002951019
6,27.5,19.0,2024-01-01,0 days,0.0,2024-01-01,1.3059368,-0.57015324,284.30225,1.5,102267.75,99104.75,0.21554208,0.0,0.00040191342
6,27.5,19.5,2024-01-01,0 days,0.0,2024-01-01,1.1677532,-0.54671574,284.01123,1.1875,102254.625,99452.75,0.19819283,0.0,0.000142514
6,27.5,20.0,2024-01-01,0 days,0.0,2024-01-01,1.1741009,-0.45540714,283.78076,0.9375,102242.75,99728.75,0.18383431,0.0,9.673764e-05
6,27.0,10.0,2024-01-01,0 days,0.0,2024-01-01,-1.4762897,0.004553795,283.72412,0.0,102351.75,96079.75,0.21491647,0.0,-8.636783e-05
6,27.0,10.5,2024-01-01,0 days,0.0,2024-01-01,-1.4045124,-0.0017938614,283.3745,0.0,102356.125,96008.75,0.20710397,0.0,-0.0004220612
6,27.0,11.0,2024-01-01,0 days,0.0,2024-01-01,-1.2853718,-0.05648136,282.7124,0.0,102358.125,96084.75,0.1929133,0.0,-0.00037628482
6,27.0,11.5,2024-01-01,0 days,0.0,2024-01-01,-0.9206257,-0.1751337,282.37842,0.125,102359.125,96009.75,0.17333627,0.0,0.0063833585
